UNIT_ID	UNIT_CAT	LEVEL	PREV_ID	RACE_ID	SUBRACE	BRANCH	SIZE_SMALL	SEX_M	ENROLL_C	ENROLL_B	NAME_TXT	DESC_TXT	ABIL_TXT	ATTACK_ID	ATTACK2_ID	ATCK_TWICE	HIT_POINT	BASE_UNIT	ARMOR	REGEN	REVIVE_C	HEAL_C	TRAINING_C	XP_KILLED	UPGRADE_B	XP_NEXT	MOVE	SCOUT	LIFE_TIME	LEADERSHIP	NEGOTIATE	LEADER_CAT	DYN_UPG1	DYN_UPG_LV	DYN_UPG2	WATER_ONLY	DEATH_ANIM
g001uu0022	0	1	g000000000	g000rr0000	1	7	True	False	g0300:r0000:y0000:e0000:w0000	g000000000	x000tg2022	x000tg2522	x000tgb004	g000aa0022	g000000000	True	100	g000uu0022	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	40	g000000000	100	0	0	0	0	0	0	g000DU0022	10	g002DU0022	False	1
g001uu0070	0	1	g000000000	g000rr0002	3	7	True	True	g0500:r0000:y0000:e0000:w0000	g000000000	x000tg2070	x000tg2570	x000tgb001	g000aa0070	g000000000	True	150	g000uu0070	0	15	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	60	g000000000	175	20	5	0	4	10	1	g000DU0070	10	g002DU0070	False	2
g001uu0071	0	1	g000000000	g000rr0002	3	7	True	True	g0500:r0000:y0000:e0000:w0000	g000000000	x000tg2071	x000tg2571	x000tgb002	g000aa0071	g000000000	True	90	g000uu0071	0	10	g0200:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	60	g000000000	145	35	6	0	4	10	2	g000DU0071	10	g002DU0071	False	2
g001uu0072	0	1	g000000000	g000rr0002	3	7	True	True	g0500:r0000:y0000:e0000:w0000	g000000000	x000tg2072	x000tg2572	x000tgb003	g000aa0072	g000000000	True	90	g000uu0072	0	10	g0200:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	60	g000000000	160	20	5	0	4	10	3	g000DU0072	10	g002DU0072	False	2
g001uu0073	0	1	g000000000	g000rr0002	3	7	True	False	g0300:r0000:y0000:e0000:w0000	g000000000	x000tg2073	x000tg2573	x000tgb004	g000aa0073	g000aa0171	False	100	g000uu0073	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	50	g000000000	120	20	5	0	2	10	4	g000DU0073	10	g002DU0073	False	2
g001uu0096	0	1	g000000000	g000rr0003	2	7	True	True	g0500:r0000:y0000:e0000:w0000	g000000000	x000tg2096	x000tg2596	x000tgb001	g000aa0096	g000000000	True	135	g000uu0096	10	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	65	g000000000	175	20	5	0	4	10	1	g000DU0096	10	g002DU0096	False	4
g001uu0097	0	1	g000000000	g000rr0003	2	7	True	True	g0500:r0000:y0000:e0000:w0000	g000000000	x000tg2097	x000tg2597	x000tgb002	g000aa0097	g000000000	True	95	g000uu0097	0	5	g0200:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	65	g000000000	160	35	6	0	4	10	2	g000DU0097	10	g002DU0097	False	4
g001uu0098	0	1	g000000000	g000rr0003	2	7	True	False	g0500:r0000:y0000:e0000:w0000	g000000000	x000tg2098	x000tg2598	x000tgb003	g000aa0098	g000000000	True	95	g000uu0098	0	5	g0200:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	65	g000000000	185	20	5	0	4	10	3	g000DU0098	10	g002DU0098	False	4
g001uu0099	0	1	g000000000	g000rr0003	2	7	True	False	g0300:r0000:y0000:e0000:w0000	g000000000	x000tg2099	x000tg2599	x000tgb004	g000aa0099	g000aa8132	False	100	g000uu0099	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	45	g000000000	115	20	5	0	2	10	4	g000DU0099	10	g002DU0099	False	4
g001uu0100	0	1	g000000000	g000rr0003	2	7	True	False	g0200:r0000:y0000:e0000:w0000	g000000000	x000tg2100	x000tg2600	x000tgb005	g000aa0100	g000000000	False	100	g000uu0100	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	25	g000000000	95	25	5	0	1	10	5	g000DU0100	10	g002DU0100	False	4
g001uu8009	0	1	g000000000	g000rr0005	14	7	True	True	g0500:r0000:y0000:e0000:w0000	g000000000	x160tg0309	x160tg0409	x000tgb001	g000aa8009	g000000000	True	135	g000uu8009	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	60	g000000000	165	25	5	0	4	10	1	g000DU8009	10	g002DU8009	False	8
g001uu8010	0	1	g000000000	g000rr0005	14	7	True	False	g0500:r0000:y0000:e0000:w0000	g000000000	x160tg0310	x160tg0410	x000tgb003	g000aa8010	g000000000	True	80	g000uu8010	0	5	g0200:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	66	g000000000	160	25	5	0	4	10	3	g000DU8010	10	g002DU8010	False	8
g001uu8011	0	1	g000000000	g000rr0005	14	7	True	True	g0500:r0000:y0000:e0000:w0000	g000000000	x160tg0311	x160tg0411	x000tgb002	g000aa8011	g000000000	True	125	g000uu8011	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	86	g000000000	180	35	6	0	4	10	2	g000DU8011	10	g002DU8011	False	8
g001uu8012	0	1	g000000000	g000rr0005	14	7	True	True	g0300:r0000:y0000:e0000:w0000	g000000000	x160tg0312	x160tg0412	x000tgb004	g000aa8012	g000000000	False	95	g000uu8012	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	40	g000000000	100	20	5	0	2	10	4	g000DU8012	10	g002DU8012	False	8
g001uu8013	0	1	g000000000	g000rr0005	14	7	True	False	g0200:r0000:y0000:e0000:w0000	g000000000	x160tg0313	x160tg0413	x000tgb005	g000aa8013	g000000000	False	90	g000uu8013	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	24	g000000000	95	30	5	0	1	10	5	g000DU8013	10	g002DU8013	False	8
g001uu0044	0	1	g000000000	g000rr0001	4	7	True	True	g0500:r0000:y0000:e0000:w0000	g000000000	x000tg2044	x000tg2544	x000tgb001	g000aa0044	g000000000	True	200	g000uu0044	10	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	110	g000000000	225	20	5	0	4	10	1	g000DU0044	10	g002DU0044	False	3
g001uu0045	0	1	g000000000	g000rr0001	4	7	True	True	g0500:r0000:y0000:e0000:w0000	g000000000	x000tg2045	x000tg2545	x000tgb002	g000aa0045	g000000000	True	125	g000uu0045	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	85	g000000000	185	30	6	0	4	10	2	g000DU0045	10	g002DU0045	False	3
g001uu0046	0	1	g000000000	g000rr0001	4	7	True	True	g0500:r0000:y0000:e0000:w0000	g000000000	x000tg2046	x000tg2546	x000tgb003	g000aa0046	g000000000	True	120	g000uu0046	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	85	g000000000	185	20	5	0	4	10	3	g000DU0046	10	g002DU0046	False	3
g001uu0047	0	1	g000000000	g000rr0001	4	7	True	True	g0300:r0000:y0000:e0000:w0000	g000000000	x000tg2047	x000tg2547	x000tgb004	g000aa0047	g001aa0043	False	150	g000uu0047	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	50	g000000000	120	25	5	0	2	10	4	g000DU0047	10	g002DU0047	False	3
g001uu0048	0	1	g000000000	g000rr0001	4	7	True	True	g0200:r0000:y0000:e0000:w0000	g000000000	x000tg2048	x000tg2548	x000tgb005	g000aa0048	g000000000	False	150	g000uu0048	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	50	g000000000	120	20	5	0	1	10	5	g000DU0048	10	g002DU0048	False	3
g001uu0019	0	1	g000000000	g000rr0000	1	7	True	True	g0500:r0000:y0000:e0000:w0000	g000000000	x000tg2019	x000tg2519	x000tgb001	g000aa0019	g000000000	True	135	g000uu0019	10	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	60	g000000000	150	20	5	0	4	10	1	g000DU0019	10	g002DU0019	False	1
g001uu0020	0	1	g000000000	g000rr0000	1	7	True	True	g0500:r0000:y0000:e0000:w0000	g000000000	x000tg2020	x000tg2520	x000tgb002	g000aa0020	g000000000	True	90	g000uu0020	0	5	g0200:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	60	g000000000	155	35	6	0	4	10	2	g000DU0020	10	g002DU0020	False	1
g001uu0021	0	1	g000000000	g000rr0000	1	7	True	True	g0500:r0000:y0000:e0000:w0000	g000000000	x000tg2021	x000tg2521	x000tgb003	g000aa0021	g000000000	True	90	g000uu0021	0	5	g0200:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	60	g000000000	160	20	5	0	4	10	3	g000DU0021	10	g002DU0021	False	1
g001uu0023	0	1	g000000000	g000rr0000	1	7	True	True	g0200:r0000:y0000:e0000:w0000	g000000000	x000tg2023	x000tg2523	x000tgb005	g000aa0023	g000000000	False	100	g000uu0023	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	25	g000000000	95	25	5	0	1	10	5	g000DU0023	10	g002DU0023	False	1
g001uu0074	0	1	g000000000	g000rr0002	3	7	True	True	g0200:r0000:y0000:e0000:w0000	g000000000	x000tg2074	x000tg2574	x000tgb005	g000aa0074	g000000000	False	100	g000uu0074	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	25	g000000000	95	25	5	0	1	10	5	g000DU0074	10	g002DU0074	False	2
g003uu5030	0	2	g003uu5001	g000rr0000	1	0	True	True	g0250:r0000:y0000:e0000:w0000	g000000000	x100tg2230	x101tg2230	x000tgb006	g002aa5030	g001aa8504	True	100	g000uu8291	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	110	g000bb0007	500	0	0	0	0	0	0	g100DU5030	10	g102DU5030	False	5
g003uu5031	0	3	g003uu5030	g000rr0000	1	0	True	True	g0850:r0000:y0000:e0000:w0000	g000000000	x100tg2231	x101tg2231	x000tgb006	g002aa5031	g001aa1163	True	140	g000uu5031	0	5	g0400:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	200	g000bb0008	950	0	0	0	0	0	0	g100DU5031	10	g102DU5031	False	5
g003uu6108	0	4	g003uu5003	g000rr0000	1	0	True	True	g1900:r0000:y0000:e0000:w0000	g000000000	x100tg2408	x101tg2408	x000tgb006	g003aa0003	g002aa0003	False	240	g000uu6108	30	5	g0600:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	270	g000bb0003	1950	0	0	0	0	0	0	g000DU6008	10	g002DU6008	False	1
g003uu8050	0	5	g003uu6108	g000rr0000	1	0	True	True	g3500:r0000:y0000:e0000:w0000	g000000000	x100tg2204	x101tg2204	x000tgb006	g003aa0004	g002aa0004	False	250	g000uu8050	40	5	g0800:r0000:y0000:e0000:w0000	g0005:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	400	g000bb0004	2250	20	0	0	0	0	0	g100DU8050	10	g102DU8050	False	1
g002uu0025	0	1	g000000000	g000rr0004	5	0	False	True	g2000:r0000:y0000:e0000:w0000	g000000000	x001tg2025	x002tg2025	x000tgb006	g001aa0025	g001aa1179	False	65	g000uu0025	50	5	g1000:r0000:y0000:e0000:w0000	g0010:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	200	g000000000	600	0	0	0	0	0	0	g000DU0025	10	g002DU0025	False	1
g002uu0105	0	1	g000000000	g000rr0004	5	0	False	True	g0600:r0000:y0000:e0000:w0000	g000000000	x001tg2105	x002tg2105	x000tgb006	g001aa0075	g002aa0075	False	200	g000uu0075	0	5	g0100:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	130	g000000000	450	25	5	3	1	0	0	g000DU0075	10	g002DU0075	False	2
g002uu5026	0	1	g000000000	g000rr0004	5	0	True	False	g1310:r0000:y0000:e0000:w0000	g000000000	x001tg2226	x002tg2226	x000tgb006	g001aa5026	g004aa5026	False	80	g000uu5026	0	5	g0400:r0000:y0000:e0000:w0000	g0005:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	100	g000000000	500	0	0	0	0	0	0	g000DU5026	10	g002DU5026	False	5
g003uu0023	0	4	g003uu5031	g000rr0000	1	0	True	True	g1850:r0000:y0000:e0000:w0000	g000000000	x100tg2023	x101tg2023	x000tgb005	g002aa0023	g001aa1168	True	175	g000uu0023	0	5	g0600:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	250	g000bb0009	1000	25	5	0	1	10	5	g100DU0023	10	g102DU0023	False	1
g003uu5001	0	1	g000000000	g000rr0000	1	0	True	True	g0050:r0000:y0000:e0000:w0000	g000bb0184	x100tg2201	x101tg2201	x000tgb006	g000aa2131	g000000000	False	125	g000uu5001	0	5	g0025:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	20	g000000000	80	0	0	0	0	0	0	g000DU3142	10	g002DU3142	False	1
g003uu5002	0	2	g003uu5001	g000rr0000	1	0	True	True	g0300:r0000:y0000:e0000:w0000	g000000000	x100tg2202	x101tg2202	x000tgb006	g003aa0001	g002aa0001	False	160	g000uu5002	10	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	60	g000bb0001	550	0	0	0	0	0	0	g030DU5002	10	g032DU5002	False	1
g003uu5003	0	3	g003uu5002	g000rr0000	1	0	True	True	g0900:r0000:y0000:e0000:w0000	g000000000	x100tg2203	x101tg2203	x000tgb006	g003aa0002	g002aa0002	False	220	g000uu5003	20	5	g0400:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	150	g000bb0002	1100	0	0	0	0	0	0	g000DU5003	10	g002DU5003	False	1
g003uu5012	0	3	g003uu5013	g000rr0003	2	0	True	True	g0850:r0000:y0000:e0000:w0000	g000000000	x100tg2212	x100tg2812	x000tgb006	g002aa5012	g003aa5012	False	200	g000uu5012	20	5	g0400:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	230	g000bb0093	1150	0	0	0	0	0	0	g000DU3138	10	g002DU3138	False	5
g003uu5013	0	2	g001uu7539	g000rr0003	2	0	True	True	g0400:r0000:y0000:e0000:w0000	g000000000	x100tg2213	x100tg2813	x000tgb006	g002aa5013	g003aa5013	False	180	g000uu5013	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	90	g000bb0092	650	0	0	0	0	0	0	g000DU3137	10	g002DU3137	False	5
g003uu5014	0	4	g003uu5012	g000rr0003	2	0	True	True	g1800:r0000:y0000:e0000:w0000	g000000000	x100tg2214	x100tg2814	x000tgb006	g002aa5014	g002aa1178	False	240	g000uu5014	25	5	g0600:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	278	g000bb0095	1825	0	0	0	0	0	0	g000DU3139	10	g002DU3139	False	5
g001uu3002	0	1	g000000000	g000rr0001	4	7	True	True	g9900:r0000:y0000:e0000:w0000	g000000000	x000tg2302	x000tg2902	x000tgb006	g000aa3002	g000000000	False	900	g000uu3002	50	50	g1000:r0000:y0000:e0000:w0000	g0004:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	8000	g000000000	9000	20	5	0	6	70	0	g000DU3002	10	g000DU3002	False	3
g001uu3003	0	1	g000000000	g000rr0002	3	7	True	True	g9900:r0000:y0000:e0000:w0000	g000000000	x000tg2303	x000tg2903	x000tgb006	g000aa3003	g000000000	False	900	g000uu3003	50	50	g1000:r0000:y0000:e0000:w0000	g0004:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	8000	g000000000	9000	20	5	0	6	70	0	g000DU3003	10	g000DU3003	False	2
g001uu3004	0	1	g000000000	g000rr0003	2	7	True	True	g9900:r0000:y0000:e0000:w0000	g000000000	x000tg2304	x000tg2904	x000tgb006	g000aa3004	g000000000	False	900	g000uu3004	50	50	g1000:r0000:y0000:e0000:w0000	g0004:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	8000	g000000000	9000	20	5	0	6	70	0	g000DU3004	10	g000DU3004	False	4
g002uu8037	0	1	g000000000	g000rr0005	14	7	False	True	g0650:r0000:y0000:e0000:w0000	g000000000	x160tg0337	x160tg0437	x000tgb006	g000aa8037	g000000000	False	210	g000uu8037	0	5	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	100	g000000000	365	15	5	1	1	0	0	g000DU8037	10	g002DU8037	False	8
g002uu8038	0	1	g000000000	g000rr0005	14	7	False	True	g1000:r0000:y0000:e0000:w0000	g000000000	x160tg0338	x160tg0438	x000tgb006	g000aa8038	g000000000	False	275	g000uu8038	0	5	g0400:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	250	g000000000	1360	25	5	1	1	20	0	g000DU8038	10	g002DU8038	False	8
g002uu8039	0	1	g000000000	g000rr0005	14	7	False	True	g3500:r0000:y0000:e0000:w0000	g000000000	x160tg0339	x160tg0439	x000tgb006	g000aa8039	g000000000	False	300	g000uu8039	0	5	g0600:r0000:y0000:e0000:w0000	g0004:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	980	g000000000	3115	30	5	1	1	70	0	g000DU8039	10	g002DU8039	False	8
g004uu6120	0	1	g000000000	g000rr0002	3	0	True	True	g0500:r0000:y0000:e0000:w0000	g000bb0186	x100tg2420	x100tg2720	x000tgb006	g001aa0171	g000000000	False	50	g000uu6120	0	10	g0300:r0000:y0000:e0000:w0000	g0004:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	210	g000000000	666	0	0	0	0	0	0	g100DU6020	10	g102DU6020	False	2
g004uu6101	0	2	g004uu6120	g000rr0002	3	0	True	True	g1400:r0000:y0000:e0000:w0000	g000000000	x100tg2401	x100tg2701	x000tgb006	g004aa6001	g001aa0073	False	100	g000uu6101	0	15	g0600:r0000:y0000:e0000:w0000	g0005:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	300	g000bb0065	999	0	0	0	0	0	0	g100DU6001	10	g102DU6001	False	2
g004uu5039	0	1	g000000000	g000rr0001	4	0	True	True	g0300:r0000:y0000:e0000:w0000	g000bb0185	x104tg2239	x200tg2839	x000tgb006	g004aa5039	g000000000	True	180	g000uu5039	0	20	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	131	g000000000	700	0	0	0	0	0	0	g000DU5039	10	g002DU5039	False	3
g004uu8005	0	2	g004uu5039	g000rr0001	4	0	True	True	g0850:r0000:y0000:e0000:w0000	g000000000	x104tg2426	x200tg2726	x000tgb006	g004aa8005	g004aa8124	False	165	g000uu8005	0	20	g0400:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	230	g000bb0027	1275	0	0	0	0	0	0	g000DU3169	10	g002DU3169	False	3
g001uu0050	0	1	g000000000	g000rr0001	4	7	True	False	g1500:r0000:y0000:e0000:w0000	g000000000	x000tg2050	x000tg2550	x000tgb006	g000aa0050	g000000000	False	210	g000uu0050	0	5	g0400:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	310	g000000000	1550	20	5	1	1	30	0	g000DU0050	10	g002DU0050	False	3
g000uu2001	0	5	g000uu0159	g000rr0001	4	3	False	True	g6000:r0000:y0000:e0000:w0000	g000000000	x000tg1202	x000tg1204	x000tg1205	g000aa2001	g001aa2001	True	575	G000000000	15	5	g1000:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	1175	g000bb0123	4250	0	0	0	0	0	0	g000DU2001	10	g001DU2001	False	3
g000uu2002	0	4	g000uu8033	g000rr0005	14	3	True	True	g1300:r0000:y0000:e0000:w0000	g000000000	x000tg1206	x000tg1209	x000tg5517	g001aa2002	g000aa2002	True	120	g000uu8012	0	5	g0600:r0000:y0000:e0000:w0000	g0004:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	310	g000bb0124	2300	0	0	0	0	0	0	g000DU2002	10	g001DU2002	False	8
g000uu2003	0	3	g000uu0053	g000rr0002	3	0	True	True	g0750:r0000:y0000:e0000:w0000	g000000000	x000tg1212	x000tg1215	x000tg1211	g000aa2003	g000000000	False	170	g000uu6113	0	5	g0400:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	110	g000bb0125	950	0	0	0	0	0	0	g000DU2003	10	g001DU2003	False	2
g000uu2004	0	4	g000uu2003	g000rr0002	3	0	True	True	g1800:r0000:y0000:e0000:w0000	g000000000	x000tg1217	x000tg1220	x000tg4037	g000aa2004	g000000000	False	225	g000uu6114	0	5	g0600:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	200	g000bb0126	1650	0	0	0	0	0	0	g000DU2004	10	g001DU2004	False	2
g000uu8155	0	5	g000uu0181	g000rr0003	2	3	False	True	g5000:r0000:y0000:e0000:w0000	g000000000	x000tg1223	x000tg1226	x000tg1222	g000aa2005	g001aa2005	False	650	G000000000	15	10	g1000:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	1200	g000bb0127	4600	0	0	0	0	0	0	g000DU2005	10	g001DU2005	False	4
g000uu2006	0	1	g000000000	g000rr0004	11	0	True	False	g0350:r0000:y0000:e0000:w0000	g000000000	x000tg1229	x000tg1232	x160tgc243	g000aa2006	g000000000	True	80	G000000000	0	10	g0200:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	80	g000000000	600	0	0	0	0	0	0	g000DU2006	10	g001DU2006	False	5
g000uu2007	0	3	g000uu0079	g000rr0003	2	1	True	False	g0650:r0000:y0000:e0000:w0000	g000000000	x000tg1234	x000tg1237	x000tg0571	g001aa2067	g000aa2067	False	125	g000uu8043	0	10	g0400:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	130	g000bb0129	1050	0	0	0	0	0	0	g000DU2007	10	g001DU2007	False	4
g000uu2008	0	4	g000uu2007	g000rr0003	2	1	True	False	g1650:r0000:y0000:e0000:w0000	g000000000	x000tg1239	x000tg1242	x000tg1238	g001aa2068	g000aa2068	False	155	g000uu6109	0	10	g0600:r0000:y0000:e0000:w0000	g0004:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	270	g000bb0130	1700	0	0	0	0	0	0	g000DU2008	10	g001DU2008	False	4
g000uu2009	0	3	g000uu0007	g000rr0000	1	1	True	True	g0900:r0000:y0000:e0000:w0000	g000000000	x000tg1244	x000tg1250	x000tg1243	g000aa2009	g001aa2009	False	175	g000uu5030	0	5	g0400:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	145	g000bb0131	1200	0	0	0	0	0	0	g000DU2009	10	g001DU2009	False	1
g000uu2010	0	4	g000uu2009	g000rr0000	1	1	True	True	g1800:r0000:y0000:e0000:w0000	g000000000	x000tg1245	x000tg1251	x000tg1243	g000aa2010	g001aa2010	False	200	g000uu0023	0	5	g0600:r0000:y0000:e0000:w0000	g0003:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	225	g000bb0132	1750	0	0	0	0	0	0	g000DU2010	10	g001DU2010	False	1
g000uu2011	0	4	g000uu0038	g000rr0001	4	0	True	True	g1800:r0000:y0000:e0000:w0000	g000000000	x000tg1253	x000tg1256	x000tg1252	g000aa2011	g001aa2011	False	240	g000uu7534	25	5	g0600:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	220	g000bb0133	2275	0	0	0	0	0	0	g000DU2011	10	g001DU2011	False	3
g000uu7502	2	1	g000000000	g000rr0004	5	5	False	True	g2600:r0000:y0000:e0000:w0000	g000000000	x005tg0001	x005tg1001	x000tg5097	g005aa6011	g000000000	False	400	g000uu6111	15	15	g0800:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	535	g000000000	2800	30	6	0	6	42	1	g050DU6011	10	g052DU6011	False	2
g005uu6111	0	1	g000000000	g000rr0004	5	0	False	True	g2600:r0000:y0000:e0000:w0000	g000000000	x005tg0001	x005tg1001	x000tg5097	g005aa6011	g000000000	False	400	g000uu6111	15	15	g0800:r0000:y0000:e0000:w0000	g0002:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	535	g000000000	2800	0	0	0	0	0	0	g050DU6011	10	g052DU6011	False	2
g000uu7503	2	1	g000000000	g000rr0004	5	5	False	True	g6000:r0000:y0000:e0000:w0000	g000000000	x005tg0003	x005tg1003	x000tgb006	g005aa6002	g005aa6502	False	450	g000uu6102	25	20	g1200:r0000:y0000:e0000:w0000	g0004:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	1660	g000000000	6000	30	6	0	6	64	1	g050DU6002	10	g052DU6002	False	2
g005uu6002	0	1	g000000000	g000rr0004	5	0	False	True	g6000:r0000:y0000:e0000:w0000	g000000000	x005tg0003	x005tg1003	x000tgb006	g005aa6002	g005aa6502	False	450	g000uu6102	25	20	g1200:r0000:y0000:e0000:w0000	g0004:r0000:y0000:e0000:w0000	g0001:r0000:y0000:e0000:w0000	1660	g000000000	6000	0	0	0	0	0	0	g050DU6002	10	g052DU6002	False	2
